description,label,releasetime,title 
洲际酒店发出警报 黑客软件使住客蒙受损失,英国洲际酒店集团(IHG)披露盗窃银行卡的恶意软件已经侵入了旗下1200家连锁店。,2017-4-20 22:49,英国
沙特能源部长解释供应仍旧旺盛的原因,沙特报纸al-Hayat周四(4月20日)援引能源部长法力赫(Khalid al-Falih)称，全球石油供应因贸易商出售一些离岸石油库存而增加。,2017-4-20 22:49,
投行：欧元、英镑技术前瞻,西太平洋银行(Westpac)周四(4月20日)在最新的一份报告中提供了欧元/美元，英镑/美元的技术前瞻.,2017-4-20 22:46,
摩根士丹利：提前大选可能推动英国央行升息,美国投行巨头摩根士丹利利近日发表报告称，英国央行可能会因为英国提前举行大选而迅速升息。,2017-4-20 22:46,"美国,英国"
黄金将走出金叉 抄底机会不多了,根据牛顿第一定律，物体在受到外力前会一直运动。投资也是如此，当趋势获得动能时，就会持续。,2017-4-20 22:46,黄金
美联储缩表相当于三次加息 缩表的三大逻辑都在这里,【美联储缩表相当于三次加息 缩表的三大逻辑都在这里】今年三月的FOMC会议，美联储宣布将联邦基金利率目标区间提升25bp至0.75%-1%的水平。除加息外，美联储还将减少资产负债表...,2017-4-20 22:35,美联储
英国提前大选：你需要知道的几件事,【英国提前大选：你需要知道的几件事】据外媒报道，英国首相特蕾莎梅周二(18日)突然宣布将于6月8日提前举行大选，比原计划选举提前3年。外媒整理了关于大选需要知道的几项要点。,2017-4-20 22:10,英国
美联储理事鲍威尔：金融监管规则“过于复杂”,【美联储理事鲍威尔：金融监管规则“过于复杂”】北京时间4月20日晚，美联储理事鲍威尔在华盛顿发表讲话，鲍威尔称，美联储正考虑改版对银行董事会的监管期望。改调整将使得银行董事会避免面...,2017-4-20 21:45,美联储
美国初请失业金人数仅24.4万 劳动力市场持续收紧,【美国初请失业金人数仅24.4万 劳动力市场持续收紧】美国截至4月15日当周初请失业金人数微升至24.4万，续请失业金人数降至约17年以来最低，这表明美国劳动力市场在持续收紧。,2017-4-20 21:06,美国
法国大选首轮投票在即 选情胶着结果难料,【法国大选首轮投票在即 选情胶着结果难料】距离本月23日法国总统大选首轮投票的时间越来越近，热门候选人的选情却仍处于胶着状态，难分高下。,2017-4-20 20:18,
日本6年来首次实现年度贸易顺差,日本财务省20日发布的贸易统计数据显示，因进口额大幅下降，日本2016财年(2016年4月至2017年3月)实现贸易顺差4.0069万亿日元(1美元约合109日元)，为6年来首次实...,2017-4-20 18:10,进口
财经观察：拉美经济向好 但仍面临挑战,马克里政府结束了债务违约得以重返国际资本市场，改善了投资者预期，并宣布启动多项大规模基建计划，经济形势出现一些向好势头。但在一些专家看来，尽管拉美经济走势开始逐渐向好，迎来真正意义...,2017-4-20 18:06,
第七轮中欧高级别战略对话在京举行,4月19日，第七轮中欧高级别战略对话在北京举行。国务委员杨洁篪与欧盟外交与安全政策高级代表兼欧盟委员会副主席莫盖里尼共同主持。杨洁篪表示，中欧领导人就打造中欧和平、增长、改革、文明...,2017-4-20 16:31,
我国与“一带一路”沿线国家签署130多个交通互联互通协定,交通运输部新闻发言人吴春耕20日在交通运输部例行新闻发布会上说，我国与“一带一路”沿线国家已经签署了130多个涉及铁路、公路、海运、航空和邮政的双边和区域运输协定。据统计，通过73...,2017-4-20 15:58,我国
俄媒：俄铁和中铁计划推广电子信息交换技术工作,俄媒称，俄罗斯铁路公司发表声明，该公司与中国铁路总公司签署了在双边合作框架下的继续合作协议，双方商定继续加强推广电子信息交换技术工作。据俄罗斯卫星通讯社莫斯科4月14日报道，声明中...,2017-4-20 15:36,"中国,俄罗斯"
外媒：IMF上调全球经济增长预期 预计中国今年增长6.6%,金融市场也在上行。投资者预计中国政府会继续支持经济增长。他们还预计美国总统唐纳德·特朗普会采取减税措施并在基础设施建设上投入资金，这些都可能推动美国经济增长。据法新社4月18日报道...,2017-4-20 15:29,"美国,税,中国"
日媒：中国自动化需求增加 日本机械企业在华增产,复苏的背景在于，中国制造业崛起，人工成本上涨，工厂等自动化需求因此增加。由于人工成本上涨，生产一线一直处于人手不足状态。中国政府提出“中国制造2025”规划，鼓励当地企业采用“物联...,2017-4-20 15:27,"中国,上涨"
菲律宾推出 大规模基础设施投资计划,菲律宾政府18日宣布正式推出一项名为“大建特建”的大规模基础设施投资计划，在全国进行基础设施建设。根据计划，菲律宾政府将在2017年到2022年的六年间投资8.4万亿比索进行基础设...,2017-4-20 15:17,
新西兰跟进收紧移民政策 美澳新慷慨发绿卡时代结束,闻听惊雷炸响，一些准备申请澳洲457签证的申请人立即想到了“曲线救国”之策——转战新西兰。不料就在次日，新西兰移民部长宣布，与澳洲特恩布尔总理和美国川普总统保护本国人就业的思想相呼...,2017-4-20 13:57,"美国,澳洲"
下个十年中国将主导澳洲入境游市场 机会迸发,待到下月澳旅游局最新数据公布时，或将出现历史性的一刻，中国将成为澳洲最大的国际游客来源地。此前的20年一直是新西兰，再之前是日本。毕马威合伙人、科廷斯大学商学院教授Bernard ...,2017-4-20 13:56,"中国,澳洲"
悉尼顶级医疗中心启用 专注癌症及青少年慢性病,”“这里不仅能为癌症患者、青少年慢性病患者提供更好的照顾，也为顶尖的医疗研究提供必要的设备支持。”光明大楼汇集了威尔士亲王医院癌症研究中心(NCCC)，新南威尔士州州立大学临床研究...,2017-4-20 13:55,
澳股三连阴：金融能源跌势沉重 电信逆势托盘,周三(4.19)澳股接连第3天收跌，金融与能源股为主要拖累，ASX200终盘收低0.6%，报5804点。盘面上，各行业板块普遍下行，电信板块则逆势大涨3.6%。权重板块：四大行全线...,2017-4-20 13:53,
中俄博览会将举办跨境电商等22项重点商务活动,【中俄博览会将举办跨境电商等22项重点商务活动】商务部今日通报，第四届中俄博览会将于2017年6月15日-19日在哈尔滨国际会展体育中心举行。博览会期间，商务部、中国科学技术部、中...,2017-4-20 12:04,中国
欧盟委员会：将在英国大选之后真正开启脱欧谈判,据俄罗斯卫星网报道，欧盟委员会发言人席纳斯(Margaritis Schinas)19日表示，委员会主席容克和英国首相梅商定在6月8日的英国选举之后开启脱欧谈判。这一宣布在事先并无...,2017-4-20 10:49,"英国,脱欧,俄罗斯"
IMF全球金融稳定报告：特朗普减税或引发金融危机,据新加坡《联合早报》报道，国际货币基金组织周19日警告，美国总统特朗普计划实施的减税和放松金融监管举措，可能会引发新一轮的金融冒险行为，这类冒险行为曾导致2008年的金融危机。国际...,2017-4-20 10:48,"美国,税"
英国首相：提前大选可避免与脱欧谈判收尾撞期,英国首相特雷莎·梅周三表示，提前在今年6月8日而非等到2020年举行大选，可以避免脱欧谈判的关键收尾时刻与国内大选撞期。根据拟定时间表，英国将于2019年3月正式退出欧盟。6月份提...,2017-4-20 09:21,"英国,脱欧"
IMF春季年会召开在即 继续为全球经济增长“开药方”,4月21日~23日，国际货币基金组织(IMF)和世界银行春季年会将在华盛顿举行。本次年会的核心内容是世界银行—IMF发展委员会以及IMF货币和金融委员会的联合会议，讨论世界银行和I...,2017-4-20 06:47,
一带一路：开启全球化4·0时代,不是要塑造一个平行的霸权结构，正好相反，它只是想改进全球化3.0中因为个别国家一股独大，“有钱任性，有权任性”导致的全球治理结构难以优化和进化的缺陷。,2017-4-20 06:43,
美联储费希尔：渐进加息有助经济扩张 并降低海外风险,【美联储费希尔：渐进加息有助经济扩张 并降低海外风险】美联储副主席费希尔周三(4月19日)称，金融市场企稳的主要原因是海外产出扩张似已更为牢固，且各国经济面临的下行风险比前些年大幅...,2017-4-20 05:47,美联储
期金创6周最大跌幅！但顶级机构料金价年底前升至1350美元,【期金创6周最大跌幅！但顶级机构料金价年底前升至1350美元】纽约商品交易所6月交割黄金期货4月19日跌0.8%，创3月2日以来最大跌幅。金价下滑1%，因美元和股市上涨，但东北亚局...,2017-4-20 05:32,"黄金,股市,上涨"
美联储费希尔：将循序渐进加息 海外经济体下行风险变小,【美联储费希尔：将循序渐进加息 海外经济体下行风险变小】美联储副主席费希尔周三表示，全球经济前景光明，将能够应对美国逐步收紧货币政策所带来的冲击。,2017-4-20 05:15,"美国,美联储"
美联储今年将3次加息 现金贷迎监管风暴,IMF发布了最新的《世界经济展望报告》。IMF研究部副主任，Gian Maria Milesi-Ferretti在接受新浪财经专访时表示，入...,2017-4-20 05:04,美联储
美联储难救银行盈利,今年首季，美国联储局启动加息程序，主席耶伦为刺激经济活动作出不少努力，但现时美国有仍有众多经济问题显而易见，例如政治混乱、货币政策模糊不清、公共和私人债务太多、收入和增长太少、银行...,2017-4-20 05:04,"美国,美联储"
美联储罗森格伦：支持尽早开始缩表 但应逐步进行,【美联储罗森格伦：支持尽早开始缩表 但应逐步进行】波士顿联储主席罗森格伦周三(4月19日)表示，美联储缩小资产负债表规模的速度应该要足以使决策者们不必改变利率上调的路径。（汇通网）,2017-4-20 05:00,美联储
美联储褐皮书：经济温和增长 劳动力市场仍然紧俏,【美联储褐皮书：经济温和增长 劳动力市场仍然紧俏】美联储褐皮书称，2月中旬到3月底的美国国内经济持续扩张，所有12个联储地区经济均呈“适度至...,2017-4-20 02:25,"美国,美联储"
OPEC秘书长：减产可信度正危在旦夕,石油输出国组织秘书长表示，成功完成标志性减产协议的“可信性正危在旦夕”。,2017-4-20 04:20,
英镑暴涨后盘整 未来前景仍充满变数,6月8日英国提前大选，市场乐观情绪蔓延，英镑是否能录得更大涨幅仍有待观察。,2017-4-20 04:16,英国
